q,freq,magnitude,phase,fc,tau
0.3,0.00820593463234812,0.989821707087268,-6.8360107339011,0.0573781921574029,3
0.05,0.00824870141040665,0.703508733889745,-43.8250809143013,0.00816537180478543,19
0.1,0.00824870141040665,0.897411651250382,-24.7344369089806,0.0167841806131989,9
0.3,0.00824870141040665,0.989716996969954,-6.87104683196686,0.0573781921574029,3
0.05,0.0082916910756057,0.701659799483718,-43.9663124088067,0.00816537180478543,19
0.1,0.0082916910756057,0.896500480123216,-24.8449845950834,0.0167841806131989,9
0.3,0.0082916910756057,0.989611226814135,-6.90625639277254,0.0573781921574029,3
0.05,0.0083349047895637,0.699806280531839,-44.1074918686717,0.00816537180478543,19
0.1,0.0083349047895637,0.895582604398401,-24.9558660828312,0.0167841806131989,9
0.3,0.0083349047895637,0.98950438624231,-6.94164018079684,0.0573781921574029,3
0.05,0.00837834371995307,0.697948240973833,-44.2486150650659,0.00816537180478543,19
0.1,0.00837834371995307,0.894657998493249,-25.067080310828,0.0167841806131989,9
0.3,0.00837834371995307,0.989396464782661,-6.97719896241223,0.0573781921574029,3
0.05,0.00842200904053177,0.696085745256194,-44.3896777702426,0.00816537180478543,19
0.1,0.00842200904053177,0.893726637135211,-25.1786261882855,0.0167841806131989,9
0.3,0.00842200904053177,0.989287451868344,-7.01293350586456,0.0573781921574029,3
0.05,0.00846590193117502,0.694218858321378,-44.5306757580756,0.00816537180478543,19
0.1,0.00846590193117502,0.892788495369513,-25.2905025948445,0.0167841806131989,9
0.3,0.00846590193117502,0.989177336836787,-7.04884458125218,0.0573781921574029,3
0.05,0.0085100235779072,0.692347645596848,-44.6716048045939,0.00816537180478543,19
0.1,0.0085100235779072,0.891843548566826,-25.402708380399,0.0167841806131989,9
0.3,0.0085100235779072,0.98906610892897,-7.08493296050454,0.0573781921574029,3
0.05,0.00855437517293387,0.690472172984005,-44.8124606885159,0.00816537180478543,19
0.1,0.00855437517293387,0.890891772430977,-25.5152423649235,0.0167841806131989,9
0.3,0.00855437517293387,0.988953757288721,-7.12119941736022,0.0573781921574029,3
0.05,0.00859895791467399,0.688592506846964,-44.9532391917828,0.00816537180478543,19
0.1,0.00859895791467399,0.889933143006683,-25.6281033383041,0.0167841806131989,9
0.3,0.00859895791467399,0.988840270961996,-7.15764472734448,0.0573781921574029,3
0.05,0.0086437730077923,0.686708714001236,-45.0939361000892,0.00816537180478543,19
0.1,0.0086437730077923,0.888967636687321,-25.7412900601726,0.0167841806131989,9
0.3,0.0086437730077923,0.988725638896167,-7.19426966774619,0.0573781921574029,3
0.05,0.00868882166323191,0.684820861702265,-45.2345472034132,0.00816537180478543,19
0.1,0.00868882166323191,0.88799523022272,-25.8548012597441,0.0167841806131989,9
0.3,0.00868882166323191,0.9886098499393,-7.23107501759427,0.0573781921574029,3
0.05,0.00873410509824695,0.682929017633869,-45.3750682965444,0.00816537180478543,19
0.1,0.00873410509824695,0.887015900726983,-25.9686356356586,0.0167841806131989,9
0.3,0.00873410509824695,0.988492892839441,-7.26806155763353,0.0573781921574029,3
0.05,0.00877962453643552,0.681033249896562,-45.5154951796097,0.00816537180478543,19
0.1,0.00877962453643552,0.886029625686325,-26.0827918558259,0.0167841806131989,9
0.3,0.00877962453643552,0.988374756243886,-7.30523007029998,0.0573781921574029,3
0.05,0.00882538120777273,0.679133626995771,-45.6558236585972,0.00816537180478543,19
0.1,0.00882538120777273,0.885036382966937,-26.1972685572747,0.0167841806131989,9
0.3,0.00882538120777273,0.988255428698472,-7.3425813396955,0.0573781921574029,3
0.05,0.00887137634864393,0.677230217829956,-45.796049545878,0.00816537180478543,19
0.1,0.00887137634864393,0.884036150822867,-26.312064346005,0.0167841806131989,9
0.3,0.00887137634864393,0.98813489864684,-7.38011615156194,0.0573781921574029,3
0.05,0.00891761120187814,0.675323091678632,-45.9361686607244,0.00816537180478543,19
0.1,0.00891761120187814,0.883028907903914,-26.4271777968455,0.0167841806131989,9
0.3,0.00891761120187814,0.988013154429719,-7.41783529325471,0.0573781921574029,3
0.05,0.00896408701678161,0.673412318190302,-46.0761768298274,0.00816537180478543,19
0.1,0.00896408701678161,0.882014633263538,-26.5426074533138,0.0167841806131989,9
0.3,0.00896408701678161,0.987890184284197,-7.45573955371566,0.0573781921574029,3
0.05,0.00901080504917159,0.671497967370299,-46.2160698878092,0.00816537180478543,19
0.1,0.00901080504917159,0.880993306366777,-26.6583518274819,0.0167841806131989,9
0.3,0.00901080504917159,0.987765976342994,-7.49382972344533,0.0573781921574029,3
0.05,0.00905776656141024,0.669580109568552,-46.3558436777342,0.00816537180478543,19
0.1,0.00905776656141024,0.879964907098176,-26.7744093998454,0.0167841806131989,9
0.3,0.00905776656141024,0.987640518633735,-7.53210659447475,0.0573781921574029,3
0.05,0.00910497282243879,0.667658815467274,-46.4954940516165,0.00816537180478543,19
0.1,0.00910497282243879,0.878929415769722,-26.8907786191974,0.0167841806131989,9
0.3,0.00910497282243879,0.987513799078219,-7.57057096033639,0.0573781921574029,3
0.05,0.00915242510781177,0.665734156068581,-46.6350168709239,0.00816537180478543,19
0.1,0.00915242510781177,0.877886813128777,-27.0074579025062,0.0167841806131989,9
0.3,0.00915242510781177,0.987385805491695,-7.60922361603466,0.0573781921574029,3
0.05,0.00920012469973151,0.663806202682033,-46.7744080070781,0.00816537180478543,19
0.1,0.00920012469973151,0.87683708036601,-27.1244456347986,0.0167841806131989,9
0.3,0.00920012469973151,0.987256525582125,-7.64806535801562,0.0573781921574029,3
0.05,0.0092480728870828,0.661875026912133,-46.9136633419524,0.00816537180478543,19
0.1,0.0092480728870828,0.875780199123338,-27.2417401690473,0.0167841806131989,9
0.3,0.0092480728870828,0.987125946949461,-7.68709698413614,0.0573781921574029,3
0.05,0.00929627096546766,0.659940700645755,-47.0527787683645,0.00816537180478543,19
0.1,0.00929627096546766,0.874716151501846,-27.3593398260626,0.0167841806131989,9
0.3,0.00929627096546766,0.986994057084908,-7.72631929363233,0.0573781921574029,3
0.05,0.00934472023724042,0.65800329603952,-47.1917501905654,0.00816537180478543,19
0.1,0.00934472023724042,0.873644920069707,-27.4772428943896,0.0167841806131989,9
0.3,0.00934472023724042,0.986860843370197,-7.76573308708734,0.0573781921574029,3
0.05,0.00939342201154285,0.656062885507141,-47.3305735247255,0.00816537180478543,19
0.1,0.00939342201154285,0.872566487870097,-27.5954476302106,0.0167841806131989,9
0.3,0.00939342201154285,0.986726293076852,-7.80533916639846,0.0573781921574029,3
0.05,0.00944237760433958,0.654119541706706,-47.4692446994148,0.00816537180478543,19
0.1,0.00944237760433958,0.871480838429076,-27.7139522572515,0.0167841806131989,9
0.3,0.00944237760433958,0.986590393365461,-7.8451383347435,0.0573781921574029,3
0.05,0.00949158833845361,0.652173337527938,-47.6077596560795,0.00816537180478543,19
0.1,0.00949158833845361,0.870387955763476,-27.8327549666941,0.0167841806131989,9
0.3,0.00949158833845361,0.986453131284943,-7.88513139654652,0.0573781921574029,3
0.05,0.00954105554360212,0.650224346079424,-47.7461143495145,0.00816537180478543,19
0.1,0.00954105554360212,0.869287824388748,-27.9518539170934,0.0167841806131989,9
0.3,0.00954105554360212,0.98631449377182,-7.92531915744285,0.0573781921574029,3
0.05,0.00959078055643232,0.648272640675811,-47.8843047483304,0.00816537180478543,19
0.1,0.00959078055643232,0.868180429326802,-28.0712472343003,0.0167841806131989,9
0.3,0.00959078055643232,0.986174467649485,-7.96570242424333,0.0573781921574029,3
0.05,0.00964076472055765,0.646318294824982,-48.022326835416,0.00816537180478543,19
0.1,0.00964076472055765,0.867065756113806,-28.1909330113895,0.0167841806131989,9
0.3,0.00964076472055765,0.986033039627472,-8.00628200489788,0.0573781921574029,3
0.05,0.00969100938659402,0.644361382215225,-48.1601766083966,0.00816537180478543,19
0.1,0.00969100938659402,0.865943790807968,-28.310909308593,0.0167841806131989,9
0.3,0.00969100938659402,0.985890196300733,-8.04705870845833,0.0573781921574029,3
0.05,0.00974151591219634,0.642401976702377,-48.2978500800856,0.00816537180478543,19
0.1,0.00974151591219634,0.86481451999728,-28.4311741532389,0.0167841806131989,9
0.3,0.00974151591219634,0.9857459241489,-8.08803334504046,0.0573781921574029,3
0.05,0.00979228566209518,0.64044015229697,-48.4353432789326,0.00816537180478543,19
0.1,0.00979228566209518,0.863677930807222,-28.5517255396967,0.0167841806131989,9
0.3,0.00979228566209518,0.985600209535568,-8.12920672578533,0.0573781921574029,3
0.05,0.00984332000813368,0.638475983151381,-48.5726522494652,0.00816537180478543,19
0.1,0.00984332000813368,0.862534010908435,-28.6725614293268,0.0167841806131989,9
0.3,0.00984332000813368,0.985453038707565,-8.17057966281982,0.0573781921574029,3
0.05,0.00989462032930458,0.636509543546971,-48.7097730527258,0.00816537180478543,19
0.1,0.00989462032930458,0.861382748524347,-28.7936797504378,0.0167841806131989,9
0.3,0.00989462032930458,0.985304397794228,-8.21215296921639,0.0573781921574029,3
0.05,0.00994618801178753,0.634540907881246,-48.8467017667022,0.00816537180478543,19
0.1,0.00994618801178753,0.860224132438748,-28.9150783982476,0.0167841806131989,9
0.3,0.00994618801178753,0.985154272806681,-8.25392745895211,0.0573781921574029,3
0.05,0.0099980244489865,0.632570150655024,-48.9834344867535,0.00816537180478543,19
0.1,0.0099980244489865,0.859058152003329,-29.0367552348521,0.0167841806131989,9
0.3,0.0099980244489865,0.985002649637113,-8.29590394686674,0.0573781921574029,3
0.05,0.0100501310415674,0.630597346459627,-49.1199673260293,0.00816537180478543,19
0.1,0.0100501310415674,0.857884797145159,-29.1587080891994,0.0167841806131989,9
0.3,0.0100501310415674,0.984849514058062,-8.33808324862025,0.0573781921574029,3
0.05,0.0101025091974961,0.62862256996409,-49.2562964158838,0.00816537180478543,19
0.1,0.0101025091974961,0.856704058374104,-29.2809347570698,0.0167841806131989,9
0.3,0.0101025091974961,0.984694851721694,-8.38046618064925,0.0573781921574029,3
0.05,0.0101551603320763,0.626645895902398,-49.3924179062826,0.00816537180478543,19
0.1,0.0101551603320763,0.855515926790195,-29.4034330010624,0.0167841806131989,9
0.3,0.0101551603320763,0.984538648159089,-8.42305356012282,0.0573781921574029,3
0.05,0.0102080858679876,0.624667399060766,-49.5283279662052,0.00816537180478543,19
0.1,0.0102080858679876,0.854320394090926,-29.5262005505883,0.0167841806131989,9
0.3,0.0102080858679876,0.984380888779532,-8.4658462048974,0.0573781921574029,3
0.05,0.0102612872353246,0.622687154264942,-49.6640227840398,0.00816537180478543,19
0.1,0.0102612872353246,0.853117452578491,-29.6492351018692,0.0167841806131989,9
0.3,0.0102612872353246,0.984221558869799,-8.5088449334708,0.0573781921574029,3
0.05,0.0103147658716347,0.62070523636756,-49.7994985679723,0.00816537180478543,19
0.1,0.0103147658716347,0.851907095166948,-29.7725343179432,0.0167841806131989,9
0.3,0.0103147658716347,0.984060643593453,-8.55205056493544,0.0573781921574029,3
0.05,0.0103685232219576,0.618721720235544,-49.9347515463691,0.00816537180478543,19
0.1,0.0103685232219576,0.850689315389307,-29.8960958286774,0.0167841806131989,9
0.3,0.0103685232219576,0.983898127990136,-8.59546391893067,0.0573781921574029,3
0.05,0.010422560738864,0.616736680737551,-50.0697779681528,0.00816537180478543,19
0.1,0.010422560738864,0.849464107404551,-30.0199172307857,0.0167841806131989,9
0.3,0.010422560738864,0.983733996974873,-8.6390858155942,0.0573781921574029,3
0.05,0.0104768798824949,0.614750192731484,-50.2045741031724,0.00816537180478543,19
0.1,0.0104768798824949,0.848231466004565,-30.143996087855,0.0167841806131989,9
0.3,0.0104768798824949,0.983568235337372,-8.68291707551273,0.0573781921574029,3
0.05,0.0105314821206013,0.612762331052051,-50.3391362425653,0.00816537180478543,19
0.1,0.0105314821206013,0.846991386620987,-30.2683299303768,0.0167841806131989,9
0.3,0.0105314821206013,0.98340082774133,-8.72695851967156,0.0573781921574029,3
0.05,0.0105863689285833,0.610773170498405,-50.4734606991142,0.00816537180478543,19
0.1,0.0105863689285833,0.845743865331976,-30.392916255786,0.0167841806131989,9
0.3,0.0105863689285833,0.983231758723743,-8.77121096940336,0.0573781921574029,3
0.05,0.0106415417895308,0.608782785821835,-50.6075438075956,0.00816537180478543,19
0.1,0.0106415417895308,0.844488898868875,-30.5177525285067,0.0167841806131989,9
0.3,0.0106415417895308,0.98306101269422,-8.81567524633598,0.0573781921574029,3
0.05,0.0106970021942627,0.606791251713542,-50.7413819251227,0.00816537180478543,19
0.1,0.0106970021942627,0.843226484622797,-30.6428361800046,0.0167841806131989,9
0.3,0.0106970021942627,0.982888573934302,-8.86035217233945,0.0573781921574029,3
0.05,0.0107527516413678,0.604798642792493,-50.8749714314807,0.00816537180478543,19
0.1,0.0107527516413678,0.841956620651097,-30.7681646088467,0.0167841806131989,9
0.3,0.0107527516413678,0.982714426596786,-8.90524256947182,0.0573781921574029,3
0.05,0.0108087916372449,0.602805033593347,-51.0083087294548,0.00816537180478543,19
0.1,0.0108087916372449,0.840679305683753,-30.8937351807673,0.0167841806131989,9
0.3,0.0108087916372449,0.982538554705046,-8.95034725992428,0.0573781921574029,3
0.05,0.0108651236961439,0.600810498554476,-51.1413902451524,0.00816537180478543,19
0.1,0.0108651236961439,0.839394539129638,-31.0195452287422,0.0167841806131989,9
0.3,0.0108651236961439,0.982360942152375,-8.99566706596514,0.0573781921574029,3
0.05,0.0109217493402064,0.598815112006069,-51.274212428316,0.00816537180478543,19
0.1,0.0109217493402064,0.838102321082679,-31.1455920530687,0.0167841806131989,9
0.3,0.0109217493402064,0.982181572701313,-9.04120280988294,0.0573781921574029,3
0.05,0.0109786700995069,0.596818948158334,-51.406771752631,0.00816537180478543,19
0.1,0.0109786700995069,0.836802652327913,-31.2718729214536,0.0167841806131989,9
0.3,0.0109786700995069,0.982000429982999,-9.08695531392852,0.0573781921574029,3
0.05,0.0110358875120942,0.594822081089791,-51.5390647160251,0.00816537180478543,19
0.1,0.0110358875120942,0.835495534347413,-31.3983850691084,0.0167841806131989,9
0.3,0.0110358875120942,0.981817497496512,-9.13292540025613,0.0573781921574029,3
0.05,0.0110934031240329,0.592824584735675,-51.6710878409609,0.00816537180478543,19
0.1,0.0110934031240329,0.834180969326112,-31.5251256988509,0.0167841806131989,9
0.3,0.0110934031240329,0.981632758608229,-9.17911389086349,0.0573781921574029,3
0.05,0.0111512184894453,0.590826532876432,-51.8028376747201,0.00816537180478543,19
0.1,0.0111512184894453,0.832858960157488,-31.6520919812152,0.0167841806131989,9
0.3,0.0111512184894453,0.981446196551187,-9.22552160753091,0.0573781921574029,3
0.05,0.0112093351705532,0.588827999126336,-51.9343107896823,0.00816537180478543,19
0.1,0.0112093351705532,0.831529510449128,-31.7792810545684,0.0167841806131989,9
0.3,0.0112093351705532,0.981257794424449,-9.27214937175926,0.0573781921574029,3
0.05,0.0112677547377202,0.586829056922203,-52.0655037835945,0.00816537180478543,19
0.1,0.0112677547377202,0.830192624528167,-31.9066900252343,0.0167841806131989,9
0.3,0.0112677547377202,0.981067535192477,-9.31899800470701,0.0573781921574029,3
0.05,0.0113264787694943,0.584829779512229,-52.1964132798336,0.00816537180478543,19
0.1,0.0113264787694943,0.828848307446588,-32.0343159676253,0.0167841806131989,9
0.3,0.0113264787694943,0.980875401684515,-9.36606832712616,0.0573781921574029,3
0.05,0.0113855088526502,0.58283023994495,-52.3270359276628,0.00816537180478543,19
0.1,0.0113855088526502,0.827496564986377,-32.162155924381,0.0167841806131989,9
0.3,0.0113855088526502,0.980681376593977,-9.41336115929715,0.0573781921574029,3
0.05,0.0114448465822326,0.58083051105831,-52.4573684024778,0.00816537180478543,19
0.1,0.0114448465822326,0.82613740366456,-32.2902069065147,0.0167841806131989,9
0.3,0.0114448465822326,0.980485442477841,-9.46087732096261,0.0573781921574029,3
0.05,0.0115044935615988,0.57883066546886,-52.5874074060483,0.00816537180478543,19
0.1,0.0115044935615988,0.824770830738069,-32.418465893567,0.0167841806131989,9
0.3,0.0115044935615988,0.980287581756055,-9.50861763126012,0.0573781921574029,3
0.05,0.0115644514024626,0.576830775561095,-52.7171496667502,0.00816537180478543,19
0.1,0.0115644514024626,0.82339685420848,-32.546929833767,0.0167841806131989,9
0.3,0.0115644514024626,0.980087776710952,-9.55658290865385,0.0573781921574029,3
0.05,0.0116247217249372,0.5748309134769,-52.8465919397905,0.00816537180478543,19
0.1,0.0116247217249372,0.822015482826596,-32.6755956442012,0.0167841806131989,9
0.3,0.0116247217249372,0.97988600948666,-9.60477397086502,0.0573781921574029,3
0.05,0.0116853061575798,0.572831151105146,-52.9757310074251,0.00816537180478543,19
0.1,0.0116853061575798,0.820626726096865,-32.8044602109892,0.0167841806131989,9
0.3,0.0116853061575798,0.979682262088546,-9.65319163480134,0.0573781921574029,3
0.05,0.0117462063374346,0.570831560071417,-53.1045636791686,0.00816537180478543,19
0.1,0.0117462063374346,0.819230594281657,-32.9335203894679,0.0167841806131989,9
0.3,0.0117462063374346,0.979476516382642,-9.70183671648525,0.0573781921574029,3
0.05,0.011807423910078,0.568832211727873,-53.233086791997,0.00816537180478543,19
0.1,0.011807423910078,0.817827098405373,-33.0627730043825,0.0167841806131989,9
0.3,0.011807423910078,0.979268754095101,-9.75071003098105,0.0573781921574029,3
0.05,0.0118689605296625,0.566833177143256,-53.3612972105419,0.00816537180478543,19
0.1,0.0118689605296625,0.816416250258386,-33.192214850085,0.0167841806131989,9
0.3,0.0118689605296625,0.979058956811648,-9.79981239232088,0.0573781921574029,3
0.05,0.0119308178589613,0.564834527093037,-53.4891918272778,0.00816537180478543,19
0.1,0.0119308178589613,0.81499806240082,-33.3218426907408,0.0167841806131989,9
0.3,0.0119308178589613,0.978847105977055,-9.84914461342947,0.0573781921574029,3
0.05,0.0119929975694137,0.562836332049716,-53.6167675627021,0.00816537180478543,19
0.1,0.0119929975694137,0.813572548166162,-33.4516532605418,0.0167841806131989,9
0.3,0.0119929975694137,0.978633182894612,-9.89870750604782,0.0573781921574029,3
0.05,0.01205550134117,0.560838662173263,-53.7440213655065,0.00816537180478543,19
0.1,0.01205550134117,0.812139721664696,-33.5816432639285,0.0167841806131989,9
0.3,0.01205550134117,0.978417168725623,-9.94850188065557,0.0573781921574029,3
0.05,0.0121183308631369,0.558841587301707,-53.8709502127418,0.00816537180478543,19
0.1,0.0121183308631369,0.810699597786762,-33.711809375818,0.0167841806131989,9
0.3,0.0121183308631369,0.9781990444889,-9.99852854639234,0.0573781921574029,3
0.05,0.0121814878330231,0.556845176941889,-53.9975511099746,0.00816537180478543,19
0.1,0.0121814878330231,0.809252192205838,-33.8421482418405,0.0167841806131989,9
0.3,0.0121814878330231,0.977978791060278,-10.0487883109776,0.0573781921574029,3
0.05,0.0122449739573854,0.554849500260357,-54.1238210914368,0.00816537180478543,19
0.1,0.0122449739573854,0.807797521381439,-33.9726564785829,0.0167841806131989,9
0.3,0.0122449739573854,0.977756389172135,-10.0992819806297,0.0573781921574029,3
0.05,0.0123087909516743,0.55285462607442,-54.2497572201671,0.00816537180478543,19
0.1,0.0123087909516743,0.80633560256183,-34.1033306738396,0.0167841806131989,9
0.3,0.0123087909516743,0.977531819412934,-10.150010359983,0.0573781921574029,3
0.05,0.0123729405402811,0.550860622843369,-54.3753565881457,0.00816537180478543,19
0.1,0.0123729405402811,0.804866453786559,-34.2341673868718,0.0167841806131989,9
0.3,0.0123729405402811,0.977305062226764,-10.2009742520048,0.0573781921574029,3
0.05,0.0124374244565837,0.548867558659839,-54.5006163164206,0.00816537180478543,19
0.1,0.0124374244565837,0.803390093888791,-34.3651631486724,0.0167841806131989,9
0.3,0.0124374244565837,0.977076097912905,-10.2521744579099,0.0573781921574029,3
0.05,0.0125022444429943,0.546875501241355,-54.6255335552279,0.00816537180478543,19
0.1,0.0125022444429943,0.801906542497453,-34.49631446224,0.0167841806131989,9
0.3,0.0125022444429943,0.976844906625402,-10.3036117770746,0.0573781921574029,3
0.05,0.0125674022510055,0.544884517922021,-54.7501054841029,0.00816537180478543,19
0.1,0.0125674022510055,0.800415820039189,-34.6276178028593,0.0167841806131989,9
0.3,0.0125674022510055,0.976611468372652,-10.3552870069492,0.0573781921574029,3
0.05,0.0126328996412384,0.54289467564438,-54.8743293119853,0.00816537180478543,19
0.1,0.0126328996412384,0.79891794774011,-34.7590696183885,0.0167841806131989,9
0.3,0.0126328996412384,0.976375763017007,-10.4072009429691,0.0573781921574029,3
0.05,0.01269873838349,0.540906040951443,-54.9982022773162,0.00816537180478543,19
0.1,0.01269873838349,0.797412947627348,-34.8906663295553,0.0167841806131989,9
0.3,0.01269873838349,0.976137770274391,-10.459354378465,0.0573781921574029,3
0.05,0.0127649202567807,0.53891867997888,-55.1217216481282,0.00816537180478543,19
0.1,0.0127649202567807,0.79590084253041,-35.0224043302583,0.0167841806131989,9
0.3,0.0127649202567807,0.975897469713931,-10.5117481045712,0.0573781921574029,3
0.05,0.0128314470494028,0.536932658447379,-55.2448847221284,0.00816537180478543,19
0.1,0.0128314470494028,0.794381656082326,-35.1542799878771,0.0167841806131989,9
0.3,0.0128314470494028,0.975654840757605,-10.5643829101331,0.0573781921574029,3
0.05,0.0128983205589685,0.534948041655172,-55.3676888267736,0.00816537180478543,19
0.1,0.0128983205589685,0.792855412720588,-35.2862896435885,0.0167841806131989,9
0.3,0.0128983205589685,0.975409862679904,-10.617259581613,0.0573781921574029,3
0.05,0.0129655425924586,0.532964894470733,-55.4901313193391,0.00816537180478543,19
0.1,0.0129655425924586,0.791322137687886,-35.41842961269,0.0167841806131989,9
0.3,0.0129655425924586,0.975162514607511,-10.6703789029947,0.0573781921574029,3
0.05,0.0130331149662713,0.530983281325645,-55.6122095869793,0.00816537180478543,19
0.1,0.0130331149662713,0.789781857032631,-35.5506961849308,0.0167841806131989,9
0.3,0.0130331149662713,0.974912775518998,-10.723741655687,0.0573781921574029,3
0.05,0.0131010395062715,0.529003266207636,-55.733921046783,0.00816537180478543,19
0.1,0.0131010395062715,0.788234597609268,-35.683085624849,0.0167841806131989,9
0.3,0.0131010395062715,0.974660624244535,-10.777348618425,0.0573781921574029,3
0.05,0.0131693180478397,0.527024912653792,-55.8552631458197,0.00816537180478543,19
0.1,0.0131693180478397,0.78668038707837,-35.8155941721159,0.0167841806131989,9
0.3,0.0131693180478397,0.974406039465626,-10.8312005671714,0.0573781921574029,3
0.05,0.013237952435922,0.525048283743933,-55.9762333611803,0.00816537180478543,19
0.1,0.013237952435922,0.785119253906523,-35.9482180418871,0.0167841806131989,9
0.3,0.013237952435922,0.974148999714851,-10.8852982750149,0.0573781921574029,3
0.05,0.0133069445250796,0.523073442094166,-56.0968292000107,0.00816537180478543,19
0.1,0.0133069445250796,0.783551227365994,-36.0809534251604,0.0167841806131989,9
0.3,0.0133069445250796,0.973889483375639,-10.9396425120682,0.0573781921574029,3
0.05,0.0133762961795393,0.521100449850616,-56.217048199538,0.00816537180478543,19
0.1,0.0133762961795393,0.781976337534177,-36.2137964891403,0.0167841806131989,9
0.3,0.0133762961795393,0.973627468682046,-10.9942340453642,0.0573781921574029,3
0.05,0.0134460092732435,0.519129368683318,-56.3368879270905,0.00816537180478543,19
0.1,0.0134460092732435,0.780394615292817,-36.3467433776088,0.0167841806131989,9
0.3,0.0134460092732435,0.973362933718567,-11.0490736387512,0.0573781921574029,3
0.05,0.0135160856899011,0.517160259780296,-56.4563459801114,0.00816537180478543,19
0.1,0.0135160856899011,0.778806092327025,-36.479790211303,0.0167841806131989,9
0.3,0.0135160856899011,0.973095856419956,-11.1041620527856,0.0573781921574029,3
0.05,0.0135865273230384,0.515193183841797,-56.5754199861642,0.00816537180478543,19
0.1,0.0135865273230384,0.777210801124057,-36.6129330882988,0.0167841806131989,9
0.3,0.0135865273230384,0.972826214571073,-11.1595000446249,0.0573781921574029,3
0.05,0.0136573360760499,0.513228201074721,-56.6941076029339,0.00816537180478543,19
0.1,0.0136573360760499,0.775608774971881,-36.7461680844009,0.0167841806131989,9
0.3,0.0136573360760499,0.972553985806748,-11.2150883679172,0.0573781921574029,3
0.05,0.0137285138622502,0.511265371187204,-56.8124065182198,0.00816537180478543,19
0.1,0.0137285138622502,0.774000047957511,-36.8794912535393,0.0167841806131989,9
0.3,0.0137285138622502,0.972279147611672,-11.270927772691,0.0573781921574029,3
0.05,0.0138000626049255,0.509304753383383,-56.9303144499225,0.00816537180478543,19
0.1,0.0138000626049255,0.772384654965126,-37.0128986281716,0.0167841806131989,9
0.3,0.0138000626049255,0.9720016773203,-11.3270190052426,0.0573781921574029,3
0.05,0.0138719842373855,0.507346406358336,-57.0478291460252,0.00816537180478543,19
0.1,0.0138719842373855,0.770762631673958,-37.1463862196911,0.0167841806131989,9
0.3,0.0138719842373855,0.971721552116788,-11.3833628080222,0.0573781921574029,3
0.05,0.0139442807030158,0.505390388293185,-57.1649483845678,0.00816537180478543,19
0.1,0.0139442807030158,0.769134014555951,-37.2799500188414,0.0167841806131989,9
0.3,0.0139442807030158,0.971438749034942,-11.4399599195185,0.0573781921574029,3
0.05,0.0140169539553302,0.503436756850383,-57.2816699736153,0.00816537180478543,19
0.1,0.0140169539553302,0.767498840873203,-37.413585996136,0.0167841806131989,9
0.3,0.0140169539553302,0.971153244958201,-11.4968110741417,0.0573781921574029,3
0.05,0.0140900059580236,0.501485569169159,-57.3979917512202,0.00816537180478543,19
0.1,0.0140900059580236,0.765857148675174,-37.5472901022841,0.0167841806131989,9
0.3,0.0140900059580236,0.970865016619633,-11.5539170021056,0.0573781921574029,3
0.05,0.0141634386850252,0.499536881861149,-57.5139115853782,0.00816537180478543,19
0.1,0.0141634386850252,0.764208976795672,-37.6810582686219,0.0167841806131989,9
0.3,0.0141634386850252,0.970574040601961,-11.6112784293071,0.0573781921574029,3
0.05,0.0142372541205516,0.497590751006183,-57.6294273739793,0.00816537180478543,19
0.1,0.0142372541205516,0.762554364849606,-37.814886407549,0.0167841806131989,9
0.3,0.0142372541205516,0.97028029333762,-11.6688960772052,0.0573781921574029,3
0.05,0.0143114542591606,0.495647232148248,-57.7445370447511,0.00816537180478543,19
0.1,0.0143114542591606,0.760893353229517,-37.9487704129702,0.0167841806131989,9
0.3,0.0143114542591606,0.969983751108823,-11.7267706626979,0.0573781921574029,3
0.05,0.0143860411058049,0.493706380291622,-57.8592385551985,0.00816537180478543,19
0.1,0.0143860411058049,0.759225983101884,-38.0827061607429,0.0167841806131989,9
0.3,0.0143860411058049,0.969684390047673,-11.7849028979974,0.0573781921574029,3
0.05,0.0144610166758865,0.491768249897176,-57.9735298925358,0.00816537180478543,19
0.1,0.0144610166758865,0.757552296403199,-38.216689509129,0.0167841806131989,9
0.3,0.0144610166758865,0.969382186136284,-11.8432934905048,0.0573781921574029,3
0.05,0.0145363829953111,0.489832894878831,-58.0874090736146,0.00816537180478543,19
0.1,0.0145363829953111,0.755872335835821,-38.350716299252,0.0167841806131989,9
0.3,0.0145363829953111,0.969077115206943,-11.9019431426814,0.0573781921574029,3
0.05,0.0146121421005425,0.487900368600201,-58.2008741448451,0.00816537180478543,19
0.1,0.0146121421005425,0.754186144863593,-38.4847823555585,0.0167841806131989,9
0.3,0.0146121421005425,0.968769152942288,-11.9608525519205,0.0573781921574029,3
0.05,0.0146882960386582,0.485970723871385,-58.3139231821133,0.00816537180478543,19
0.1,0.0146882960386582,0.752493767707255,-38.6188834862855,0.0167841806131989,9
0.3,0.0146882960386582,0.968458274875524,-12.020022410416,0.0573781921574029,3
0.05,0.0147648468674044,0.484044012945931,-58.4265542906909,0.00816537180478543,19
0.1,0.0147648468674044,0.75079524933961,-38.7530154839302,0.0167841806131989,9
0.3,0.0147648468674044,0.968144456390663,-12.0794534050302,0.0573781921574029,3
0.05,0.0148417966552515,0.482120287517956,-58.5387656051423,0.00816537180478543,19
0.1,0.0148417966552515,0.749090635480485,-38.8871741257263,0.0167841806131989,9
