time,quality_flag,co2_flux_ec,co2_flux_tea,H_ec,LE_ec,rand_err_co2_flux_ec,rand_err_H_ec,rand_err_LE_ec,air_temperature,sonic_temperature,RH,VPD,wind_speed,ustar,wind_dir,zL,TKE,w_var,ts_var,alpha_Ts,Vm_mean,wTs_cov,wTs_STEA,w_mean_tea,w_mean_abs
2020-06-23T19:00:00Z,OK,1.80395,-0.131862872547547,-24.0739,35.5332,0.499421,2.70718,3.86697,298.118,293.842,31.2642,2166.91,2.40521,0.283213,303.411,0.0565173,0.410169,0.0982258,0.0527534,-0.394980624245377,0.0243272851322068,-0.0178549016334905,-0.0144038808556496,0.00784762091983253,0.241562574745619
2020-06-23T19:30:00Z,OK,4.56692,2.15842291439931,-22.6541,21.6768,0.593786,2.12129,2.07541,297.869,293.421,32.6083,2093.22,1.76276,0.144924,311.659,0.3969,0.122882,0.0353267,0.0796453,-0.120544097921534,0.0242920995840459,-0.0166951392497381,-0.012844350523833,0.0134923247910937,0.142993828563529
2020-06-23T20:00:00Z,Flux quality flag 1,5.78213,2.39345837252265,-17.2669,14.492,1.27408,2.89103,1.99187,297.184,292.68,36.8892,1881.49,1.03315,0.136985,317.478,0.358177,0.266759,0.0182466,0.203442,-1,0.024230680054867,-0.0129602446140193,-0.0122755310917856,0.00864577622312592,0.0905863517729943
2020-06-23T20:30:00Z,Flux quality flag 1,-0.381572,1.44033244500916,2.03408,1.20725,0.278699,1.86147,1.05704,296.599,291.179,37.6645,1794.1,0.13116,0.0562021,116.59,-0.610988,0.0587298,0.00336634,0.310636,-1,0.0241042562350852,0.00165059869337166,0.00536328990862418,0.0106228016927759,0.0477683793269739
2020-06-23T21:00:00Z,Flux quality flag 1,3.49445,1.95259087513578,-2.54745,2.67344,1.18481,1.91989,1.27983,295.905,290.184,38.8727,1687.04,0.24114,0.0448539,113.623,1.50536,0.0338049,0.00319761,0.279405,-1,0.0240238440254901,-0.00145842294795907,-0.000492707510421755,0.00291711136439693,0.0437342439169945
2020-06-23T21:30:00Z,OK,2.07752,1.46606177977791,0.17655,1.68794,0.790063,0.109414,0.509405,294.885,289.397,42.525,1490.77,0.433257,0.0323625,152.106,-0.27776,0.0450553,0.00169104,0.0673361,0.401153560801328,0.0239593461094588,0.000262694722403398,0.00142190997878347,-0.005780367069583,0.0321905343029239
2020-06-23T22:00:00Z,Flux quality flag 1,3.06478,2.24523255401465,0.707026,-1.52969,1.12749,2.40396,2.14105,293.488,289.44,47.0242,1261.03,0.794774,0.046005,355.438,-0.387214,0.117337,0.012309,0.378285,-1,0.0239652009796279,-0.000624784510497279,-0.00139564252001669,-0.000668470906378313,0.0835813931451756
2020-06-23T22:30:00Z,Flux quality flag 1,5.76151,4.42249652231527,-17.4656,11.3946,0.48559,1.47665,0.780319,291.07,289.813,56.1519,897.756,1.56723,0.0697673,348.132,2.7426,0.191801,0.0297,0.11899,-0.28159619046781,0.0239933406768955,-0.0109360910406441,-0.00924188021123336,0.00819059578859507,0.12926150158482
2020-06-23T23:00:00Z,Flux quality flag 1,0.289515,0.444887690454744,-0.909228,0.349746,0.15329,0.429061,0.208036,289.632,289.31,63.476,682.74,1.64264,0.043237,343.304,0.599825,0.158255,0.00939977,0.0832536,1,0.0239505973909665,-0.000759001267406488,-0.00103681758972462,-0.00322431633816375,0.0729568022337169
2020-06-23T23:30:00Z,Flux quality flag 1,-0.202911,0.37222175879381,0.386765,-0.0389647,0.211871,0.660616,0.20294,288.895,288.731,67.6177,577.526,1.67253,0.0526676,338.777,-0.141166,0.0668834,0.00644623,0.0689315,1,0.023903932363925,0.000247094299434551,0.000780534850833606,0.000782927030904628,0.0592533681232642
2020-06-24T00:00:00Z,Flux quality flag 1,9.95223,2.14502547119061,-12.3279,7.05314,1.66843,2.30734,1.26963,288.218,287.368,67.7463,550.759,0.535069,0.0825186,340.63,1.17001,0.127319,0.0035988,0.444142,-0.0268627404436445,0.0237914671606356,-0.00940090865969759,-0.00650467456066725,-0.00381352880462295,0.0466925815622931
2020-06-24T00:30:00Z,Flux quality flag 2,0.812109,1.02657265504839,-2.34159,-0.71826,0.358659,0.492606,0.189814,289.155,286.38,61.3099,701.562,0.0523125,0.0540841,74.2429,0.789372,0.0297496,0.0024647,0.0345038,-0.136285300592466,0.0237091046529452,-0.0019265559252575,-0.00239462772341356,-0.00683874450729503,0.0390722421077891
2020-06-24T01:00:00Z,Flux quality flag 1,11.4047,1.37139938540984,-8.49741,2.69501,2.50123,1.44005,0.629115,288.725,286.071,63.3019,647.4,0.356975,0.0400037,347.575,7.07891,0.114677,0.00583928,0.15881,-0.240489758228287,0.0236837380431342,-0.00613179956033421,-0.00327455670425603,0.00827939871738484,0.0571937624077045
2020-06-24T01:30:00Z,Flux quality flag 2,-4.90315,4.51812140015692,-6.26244,0.827147,1.11043,1.99487,,288.024,286.036,66.8449,559.139,0.185084,0.0343192,41.3916,8.26252,0.0321124,0.00423201,0.133442,0.0875860362247045,0.0236813129618847,-0.00507340728211771,-0.0017909420731676,-0.0056402043388026,0.0511718711358639
2020-06-24T02:00:00Z,Flux quality flag 1,2.91017,-3.09329894559757,-3.23511,1.34854,0.382186,0.738847,0.279309,287.051,285.572,72.5353,434.912,0.494287,0.0309973,86.9064,5.79282,0.029887,0.00275268,0.0372807,-0.00921610564021349,0.0236427920340525,-0.00231547422523057,0.000472360501396529,0.00567772550767248,0.0408598267906432
2020-06-24T02:30:00Z,Flux quality flag 1,-1.24449,-0.00797001821163883,-0.2471,-0.124463,0.639567,0.140431,0.150379,285.934,285.378,74.875,369.89,0.752347,0.0438103,195.217,0.156733,0.0413203,0.00201486,0.0835227,-1,0.0236266496425387,-0.000129076213124373,0.00037858668654713,-0.0140501981649272,0.0373198957816837
2020-06-24T03:00:00Z,Flux quality flag 2,4.39066,2.03581243775344,-1.72456,-1.35881,1.84039,0.713053,0.356029,285.184,284.619,78.956,294.926,0.209703,0.046042,76.9586,0.942393,0.123977,0.00237875,0.0760767,1,0.0235631658243083,-0.00144325500950556,-0.00146874626963566,0.0121762541014277,0.0384312332589157
2020-06-24T03:30:00Z,Flux quality flag 1,-10.6843,-0.329562181349298,3.68155,-1.00563,2.61822,1.10675,0.304416,285.085,284.391,78.9035,293.738,0.0753327,0.0924527,94.2646,-0.248482,0.244849,0.00150937,0.121004,-0.87339662166691,0.0235441866975284,0.00288801618197871,0.00119682663807798,-0.00615683456976733,0.029027665387182
2020-06-24T04:00:00Z,Flux quality flag 2,-7.46474,-11.7109446801371,-2.22534,1.36052,2.48558,0.568416,0.340224,284.615,283.882,82.1361,241.114,0.198321,0.0735958,233.531,0.297754,0.0658176,0.00154811,0.038635,-0.343080073256469,0.0235036446682332,-0.00188521753606738,-0.00161334915918538,0.0023345602101444,0.0285014349503141
2020-06-24T04:30:00Z,Flux quality flag 2,-0.823154,-6.67513174078543,-1.82741,4.8549,1.42541,0.819326,0.756385,284.041,284.352,85.6314,186.689,0.369007,0.0541949,205.079,0.612325,0.267214,0.00377032,0.0869312,-1,0.0235419393046306,-0.00121748681680929,-0.000834718524154307,-0.00445293624702265,0.0439018899512589
2020-06-24T05:00:00Z,Flux quality flag 2,15.4374,4.24823486998093,1.58387,58.8543,5.19722,5.0815,8.78582,283.569,285.908,88.0871,149.997,0.697359,0.151113,310.83,-0.0244818,0.297361,0.0197653,0.416213,1,0.0236706319738497,0.00362871672679061,-0.00496665343668598,0.00176555516616752,0.110211152282987
2020-06-24T05:30:00Z,OK,-3.41046,6.45179041088035,14.8866,63.1659,1.86224,3.89,6.51362,283.292,287.449,88.562,141.37,1.24588,0.178516,339.447,-0.139576,0.21943,0.0425667,0.123384,0.0615501582758127,0.0237994349523174,0.0145040038465292,0.00824074514952909,0.00702919589126364,0.162930970168344
2020-06-24T06:00:00Z,OK,-7.74679,-7.53309177657248,33.6945,62.327,2.07152,6.03902,8.57139,283.293,288.416,89.2077,133.399,1.67719,0.215017,345.58,-0.180792,0.40561,0.0805214,0.159368,0.135695958769969,0.0238786766347521,0.0288489933916117,0.0232111743253531,0.0180773859659182,0.221132757066082
2020-06-24T06:30:00Z,OK,-9.99179,-12.3383970254585,49.0648,86.5791,1.05295,5.66189,8.22708,284.685,289.211,87.5012,169.489,1.98584,0.230705,346.249,-0.213089,0.442626,0.0940698,0.157785,0.0199333744956236,0.0239456247468156,0.0421952406669152,0.032538139283814,-0.0180879711034205,0.240232323550203
2020-06-24T07:00:00Z,OK,-12.346,-9.77937174359311,70.1571,98.9281,1.56411,7.90453,8.18652,287.334,290.159,79.9694,323.073,1.34446,0.151998,351.385,-1.06518,0.348521,0.0824792,0.228737,0.232779855372343,0.0240239455758796,0.0636416675314359,0.055099532640306,-0.00234706445846268,0.223551576993781
2020-06-24T07:30:00Z,OK,-15.4791,-17.1591224003073,94.3981,133.755,1.71097,9.33379,11.0812,289.519,290.963,64.651,656.037,1.64728,0.254302,353.37,-0.306073,0.796496,0.103594,0.265756,0.24721817351016,0.0240888019891454,0.0798896451531374,0.0632424560927498,0.0185534513933025,0.254004821177472
2020-06-24T08:00:00Z,OK,-12.5611,-13.4949226404722,89.8202,135.861,1.84931,8.59299,15.0745,290.717,291.543,59.6488,807.964,1.78068,0.273234,340.027,-0.234787,0.964552,0.108942,0.255128,0.192743049502459,0.0241373485554441,0.0767263645240046,0.0766781658171136,-0.0312152000450732,0.259612594850148
2020-06-24T08:30:00Z,OK,-16.9958,-17.7366670857974,142.667,174.341,2.57088,15.7526,19.2109,291.5,292.2,57.5988,891.906,1.71158,0.350311,347.575,-0.176949,1.2741,0.153804,0.447984,0.236917177701784,0.0241930618011639,0.127215596627005,0.095626193907378,0.0298281766154775,0.317153994517066
2020-06-24T09:00:00Z,OK,-17.5595,-21.0148844998617,198.566,209.959,2.63369,19.7166,21.6986,292.66,292.621,55.6418,1003.16,1.77201,0.260482,1.7,-0.598976,1.29849,0.19828,0.570585,0.205395404773464,0.0242259140735093,0.164382875251182,0.139013675991244,0.0116284965732765,0.343475824401045
2020-06-24T09:30:00Z,OK,-18.0614,-17.6079805390065,173.346,166.776,2.59637,16.1046,19.4401,293.621,292.921,53.2567,1121.88,1.98087,0.321888,344.866,-0.277086,1.59621,0.193826,0.459454,0.114675334682397,0.0242507004558491,0.143492816135188,0.135910124856576,-0.0544023240514172,0.347262607668967
2020-06-24T10:00:00Z,OK,-17.3624,-19.9057978107013,175.846,178.751,2.81186,16.4919,18.5087,294.424,293.214,49.7936,1266,1.85351,0.356063,346.778,-0.207671,1.24981,0.167306,0.494788,0.260021998614205,0.0242760929654617,0.14827144736081,0.126449221121662,0.0136878271502729,0.318422773753008
2020-06-24T10:30:00Z,OK,-32.1649,-26.9345138538825,206.764,280.767,3.75105,19.0315,24.6135,295.148,293.747,46.4211,1412.21,2.40464,0.338859,331.105,-0.283306,1.95896,0.23474,0.506977,0.171523011209503,0.0243194340227227,0.182479369226091,0.164378569742446,-0.0251157416578097,0.377563526341379
2020-06-24T11:00:00Z,OK,-22.2078,-27.7918779497629,190.012,215.228,3.15558,18.5802,23.1066,295.91,294.22,44.0698,1544.1,2.29807,0.426353,342.99,-0.13071,1.67062,0.23099,0.60544,0.259636248782402,0.0243600846244332,0.160097163245257,0.151176627490801,0.0330652275648287,0.369531417980391
2020-06-24T11:30:00Z,OK,-13.6415,-21.6544427924934,168.767,138.884,2.10795,14.264,14.5399,296.168,294.496,44.9342,1544.09,2.95288,0.395526,345.411,-0.1454,2.30061,0.21565,0.576552,0.249185737045683,0.0243813953537718,0.140145640319645,0.119861333722465,0.0352336573567197,0.357752238102411
2020-06-24T12:00:00Z,OK,-20.1429,-16.3054120436096,236.252,231.974,2.73299,18.9573,21.0775,296.205,294.868,45.5494,1530.29,2.26416,0.32331,346.602,-0.37265,1.72136,0.213957,0.650386,0.170338687491075,0.0244126074934804,0.203510705007425,0.169405520389741,-0.00735687285093298,0.361478922640391
2020-06-24T12:30:00Z,OK,-17.5628,-18.874429030772,172.002,180.042,2.47446,15.2083,20.1068,296.656,295.172,44.7275,1596.31,3.11198,0.401674,346.635,-0.141477,1.86445,0.279546,0.503041,0.109933951476036,0.024437500472175,0.144495330621988,0.1576282606441,-0.0164186443294337,0.41144594688966
2020-06-24T13:00:00Z,OK,-19.7308,-19.4488965837277,231.696,193.928,2.43207,18.7852,20.7857,297.335,295.437,43.943,1686.34,3.03025,0.36545,350.907,-0.253034,2.25218,0.262451,0.71392,0.189022459153281,0.0244598817432074,0.196063324632502,0.161700611148481,0.0229221767630013,0.39544688521934
2020-06-24T13:30:00Z,OK,-19.6282,-16.7382752003513,129.473,129.915,2.15595,10.2124,15.7761,297.74,295.334,43.2909,1747.9,3.15929,0.462823,343.777,-0.0696086,2.23079,0.228571,0.309986,0.11167539375126,0.0244512991345878,0.107024197383741,0.114590213747643,-0.044382750718339,0.376489795120346
2020-06-24T14:00:00Z,OK,-14.6066,-17.5293530347738,66.4629,94.5581,1.41908,5.82809,11.0488,298.26,295.296,42.2048,1837.48,3.36364,0.342114,344.096,-0.0884672,1.80572,0.205869,0.160386,0.182104669306449,0.0244465100282699,0.0580591281743141,0.0704871119252553,0.0161556009218658,0.353654641668341
2020-06-24T14:30:00Z,OK,-14.3001,-16.4116834922721,73.0372,79.6995,1.29368,6.56598,9.44424,298.392,295.214,42.6439,1837.89,3.57444,0.442481,335.39,-0.0449321,2.02981,0.239602,0.126537,-0.00237384925980078,0.0244405616606038,0.0601697363833892,0.0534515748797428,-0.0443144837029862,0.377432859715842
2020-06-24T15:00:00Z,OK,-11.4771,-13.0322662812581,57.5773,94.5232,1.11364,5.15967,9.7854,298.866,295.212,41.2392,1936.65,3.10701,0.376069,352.539,-0.0576959,1.76713,0.236526,0.10188,0.159103351830666,0.0244408174096026,0.0506785870129019,0.0481216593470081,0.0402315038157767,0.381503348033119
2020-06-24T15:30:00Z,OK,-10.39,-12.1302008386154,78.7493,72.7331,1.24625,7.33439,9.18545,298.465,295.315,42.1152,1862.88,3.21323,0.413197,343.823,-0.0594952,2.03618,0.249786,0.169779,0.0707063711265391,0.0244486713063745,0.0671816955062818,0.0591960774925365,-0.0203732374733346,0.385804854695845
2020-06-24T16:00:00Z,OK,-4.00503,-8.90621276900889,33.5662,58.9828,0.796388,3.78306,10.6053,298.141,295.179,42.3494,1819.89,3.19821,0.334735,350.619,-0.0477004,1.51764,0.211911,0.0731941,0.00403372898611535,0.0244380023247508,0.0296714509286385,0.033214238706488,0.0337822722112324,0.354195324485265
2020-06-24T16:30:00Z,OK,-3.30715,-5.93193532206384,31.0399,57.8058,0.74641,3.83111,8.20625,297.813,295.064,44.1631,1728.48,2.86459,0.317686,355.464,-0.0515976,1.23624,0.228864,0.0738491,0.0434335963277283,0.0244288235349583,0.0279553935350836,0.0209677370916126,-0.00854298524979677,0.367050770818041
2020-06-24T17:00:00Z,OK,-4.83149,-7.31575044043243,36.01,62.727,0.820472,3.96056,7.70136,297.825,295.185,43.602,1747.09,3.30002,0.341207,349.177,-0.0483153,1.56567,0.240537,0.0691154,0.0285131913316777,0.0244385659389781,0.031857283577237,0.0333008446011294,0.000968480145899882,0.378024573341139
2020-06-24T17:30:00Z,OK,-4.44024,-6.48271184029861,24.2731,67.0326,0.717054,3.54017,6.74731,298.129,295.251,44.0254,1765.73,2.53675,0.2792,356.507,-0.0594381,1.35235,0.177193,0.0601603,0.109005346471946,0.0244439662980279,0.0229622181457614,0.0224630431550484,0.0165950755776213,0.327748543154761
2020-06-24T18:00:00Z,OK,-1.82754,-3.62773403465029,1.44981,53.1452,0.232773,1.31773,4.61577,297.694,295.173,44.8782,1694.28,2.51949,0.30679,344.885,-0.00267599,0.857791,0.131528,0.0177345,-0.827703237322668,0.0244375277728981,0.00375233321621852,0.00497547619981046,-0.0171924548160956,0.280262731670862
2020-06-24T18:30:00Z,OK,0.638425,-0.295819132958161,-12.9451,41.8869,0.164629,1.79196,4.43084,297.414,294.818,47.577,1584.57,2.359,0.241804,349.756,0.048794,0.752376,0.131922,0.0469979,-0.105087131226918,0.0244068729215641,-0.00952993944732231,-0.00302896831773699,-0.0099229690053063,0.277384783934644
2020-06-24T19:00:00Z,OK,1.99854,0.780727548681866,-15.2729,20.5178,0.293077,1.37467,1.9661,297.679,294.427,46.8232,1633.05,1.63456,0.151393,347.473,0.234562,0.272656,0.0476549,0.0348812,-0.0280380683758551,0.0243755001374452,-0.0114609849837208,-0.00900275787368499,0.00323402746589167,0.167796466566546
2020-06-24T19:30:00Z,Flux quality flag 1,3.48796,1.37443252777135,-9.26373,11.2122,0.325785,0.980258,0.890648,297.769,294.123,47.6484,1616.39,1.10415,0.0532435,350.421,3.27049,0.104405,0.0205097,0.047565,-0.17618098003729,0.0243506986445079,-0.0060622513063307,-0.00538060958588118,-0.00421530080954766,0.10928563059402
2020-06-24T20:00:00Z,OK,1.27341,1.32917384198536,-0.816186,1.10582,0.250642,0.381781,0.342886,297.434,293.583,49.0795,1541,1.50548,0.0747199,345.514,0.104256,0.151049,0.0111577,0.0963761,0.735100032406392,0.0243051019951328,-0.000396022044224993,6.79090368900683e-05,-0.0022052991017771,0.0806932131858241
2020-06-24T20:30:00Z,OK,2.12703,0.932703388759315,-6.30219,4.82693,0.981291,2.3497,1.04447,296.768,292.316,50.4709,1440.08,0.45212,0.0566964,44.3054,1.84274,0.157234,0.00577881,0.448249,-1,0.0241996759620412,-0.00429054233763354,-0.000146069301843556,0.017879036260278,0.0585766809757511
2020-06-24T21:00:00Z,OK,0.523999,0.0766573411172365,0.636715,0.472211,0.572191,0.523039,0.331355,296.15,291.514,52.2794,1336.67,0.762747,0.0536477,206.867,-0.219757,0.193621,0.00304082,0.0629468,1,0.0241332170945666,-1.53072316843358e-05,6.71194794867268e-05,-0.026988994903955,0.0481978754943325
2020-06-24T21:30:00Z,Flux quality flag 2,0.189212,4.01865533567005,0.637648,0.141271,1.00182,0.15767,,294.925,290.207,57.2115,1112.52,0.207328,0.0425883,135.645,-0.439901,0.0392842,0.00269821,0.074223,0.729864680209458,0.0240274041236604,0.00038955756674887,0.0021417355713046,0.0116987665429011,0.0423733856945115
2020-06-24T22:00:00Z,Flux quality flag 1,3.15779,2.08344755099392,-3.66771,1.15936,0.918817,1.77735,0.417222,293.622,290.068,62.0938,909.847,0.0888659,0.104357,141.332,0.171985,0.118988,0.0026891,0.175939,-0.12478460000329,0.0240126093115196,-0.00358097682165994,-0.00102468009377518,-0.00259707184558148,0.0403982713246043
2020-06-24T22:30:00Z,Flux quality flag 2,3.85083,3.62582894750803,2.44504,1.78389,0.82876,0.343224,0.423406,291.73,289.415,71.0148,618.546,0.475505,0.0309963,77.0431,-4.37532,0.0172332,0.00204922,0.0267843,0.103673530249768,0.0239608809251831,0.00208527728841898,0.00222325966163291,0.00363216097308973,0.0341355229361467
2020-06-24T23:00:00Z,Flux quality flag 2,0.0583842,0.929026444927439,0.06911,0.174759,0.127788,0.0650169,0.171666,290.354,289.057,77.6902,436.575,0.175822,0.0310169,185.047,-0.123427,0.0207841,0.00116669,0.0328806,1,0.0239312143881319,5.09604134674543e-05,0.000433236930152192,-0.00912119924625285,0.0264058818132465
2020-06-24T23:30:00Z,Flux quality flag 2,1.17307,0.606524486983962,-2.35027,-0.727981,0.327661,0.647808,0.233213,289.289,288.572,81.9123,330.8,0.0645035,0.0503872,122.394,0.979143,0.0502994,0.00135086,0.0420353,0.345084086283932,0.0238903044192589,-0.00167374940349054,-0.000295463310413728,0.00723996753289129,0.0281838047391847
2020-06-25T00:00:00Z,Spikes,18.8831,3.07386259714602,-7.45567,-2.6912,4.15779,1.50508,0.678811,289.328,288.219,82.0743,328.652,0.248479,0.121744,168.224,0.220208,0.292445,0.00216714,0.0979133,0.112337255734817,0.0238620694788269,-0.00612494220382016,-0.00150984612213471,-0.00153455331793009,0.0354234213272603
2020-06-25T00:30:00Z,Flux quality flag 2,1.5904,5.03823153896549,-2.58397,-0.910741,0.522264,0.705062,0.379201,288.582,288.235,85.5075,253.32,0.429584,0.0514262,186.197,1.01259,0.0560403,0.00143209,0.101239,-0.0698980598781024,0.0238621609292223,-0.00190684947705555,-0.000479551060258906,0.000391514611148847,0.0283853258839309
2020-06-25T01:00:00Z,Flux quality flag 1,-0.777179,1.14259849207995,-2.08599,-2.45981,0.442862,0.662726,0.758551,288.4,287.711,86.3114,236.489,0.204829,0.0582569,172.673,0.562304,0.0493188,0.00221453,0.0620717,0.113521512559879,0.0238194378967781,-0.00173906883461318,-0.00133565035559556,4.15166847401093e-05,0.0364961016572295
2020-06-25T01:30:00Z,Flux quality flag 1,1.54584,-0.0662544566826776,-2.54944,-0.17711,0.390071,0.402717,,287.833,287.723,88.2766,195.285,0.31257,0.0537646,140.627,0.874329,0.0427906,0.00185017,0.0258769,0.0241025782084164,0.0238208294259543,-0.0019875510725784,-0.00101429628481356,0.00496669807506707,0.0329171374372111
2020-06-25T02:00:00Z,Flux quality flag 2,-0.352173,5.74885980090392,-0.144703,0.148907,0.312803,0.103821,0.219523,287.082,287.918,90.5187,150.442,0.988697,0.053288,214.089,0.0509733,0.14349,0.00213326,0.0351135,-1,0.0238370116055225,-8.75231128263055e-05,-7.65367346577497e-05,-0.0199620956688297,0.0384510968815921
2020-06-25T02:30:00Z,Flux quality flag 1,17.22,3.58365539359188,-11.7928,-21.8223,4.14969,1.98862,3.47324,286.906,286.927,92.0295,125.033,0.193055,0.132656,216.132,0.269267,0.19266,0.00300848,0.141053,0.257654579161954,0.0237547031906706,-0.0101870197514261,-0.00828856730040819,0.0151281033188163,0.0450666270590827
2020-06-25T03:00:00Z,Flux quality flag 1,-2.18323,7.70572770723298,-3.16297,-2.40691,1.41552,0.405238,1.11987,287.029,287.171,93.1316,108.607,0.267474,0.0727991,309.819,0.436964,0.101715,0.00247452,0.0253911,-0.492067176195777,0.0237752691230037,-0.00257301833687403,-0.00181151674233145,-0.0123715986946623,0.0384913743027359
2020-06-25T03:30:00Z,Flux quality flag 2,-7.08164,0.33669467952973,-7.43257,-11.6183,4.21229,0.926789,2.7308,287.071,286.825,93.4488,103.875,0.475824,0.0848565,315.479,0.648343,0.187629,0.00738391,0.0649557,-0.665551778230721,0.023746781173386,-0.00646962673547679,-0.00449185902919176,0.00144836968869805,0.0646158625293648
2020-06-25T04:00:00Z,OK,12.0308,23.9369319043465,-23.7293,6.3645,9.07442,3.55545,4.67188,286.786,287.957,92.3674,118.803,2.17661,0.22186,314.457,0.115825,0.297396,0.065975,0.148028,-0.739946675896608,0.023842536051737,-0.0188906233206712,-0.0165010462676856,-0.0133345824658243,0.196150668815708
2020-06-25T04:30:00Z,OK,-0.602179,7.6082149419193,-9.17954,17.9635,0.255702,1.2457,2.38,286.181,288.209,92.8038,107.67,1.71439,0.141687,311.131,0.172041,0.156474,0.0341947,0.0311092,-0.246822130922361,0.0238610682725625,-0.00612625265302694,-0.00870463996853052,-0.0011510150698185,0.142579148908381
2020-06-25T05:00:00Z,OK,-2.96671,0.919887979483373,1.10482,33.587,0.716501,1.2386,3.46954,286.623,288.583,93.9725,92.8276,1.49485,0.179847,297.305,-0.0101236,0.431084,0.0401369,0.0154672,0.467424125790336,0.0238920240387467,0.00239934442308694,-0.00137464561423646,0.012080230035526,0.155324153767786
2020-06-25T05:30:00Z,OK,-7.13259,-2.20389972294063,19.5521,44.5717,1.13798,3.12129,4.08838,286.295,288.891,94.2288,86.9983,2.09638,0.233245,291.359,-0.082135,0.548269,0.0892145,0.0464674,0.301445830726534,0.0239184977825355,0.0154541948984476,0.0134265866201941,-0.0154674871066286,0.233903638098448
2020-06-25T06:00:00Z,OK,-15.442,-4.44246813099437,50.3385,74.9581,2.42608,8.4649,8.77233,287.9,289.711,89.2675,179.546,2.41744,0.288917,304.757,-0.111247,0.394735,0.107597,0.242983,0.314641798046449,0.0239860698071713,0.0420090000072351,0.0251249554273296,-0.00675424242730486,0.258095235573148
2020-06-25T06:30:00Z,OK,-17.9828,-18.2004297086487,49.8261,78.1633,1.90306,6.41859,7.94252,288.994,290.654,83.9044,288.867,2.22217,0.295952,305.141,-0.102442,0.55331,0.118168,0.134511,0.250764481662786,0.0240650335373758,0.0417755754939067,0.0343846252466942,0.0271888147744141,0.273176197093547
2020-06-25T07:00:00Z,OK,-15.1895,-17.3484913972684,64.2971,74.1002,1.54581,5.73773,5.93595,289.701,290.843,80.9827,357.052,2.84288,0.376259,317.908,-0.064328,0.730479,0.156451,0.0942453,0.038394774060472,0.0240788524753548,0.0532307693441152,0.0471332018387937,-0.0231165141027934,0.311196751690313
2020-06-25T07:30:00Z,OK,-12.5866,-14.6646841465476,57.8415,56.2612,2.12135,6.69758,8.23363,290.338,290.946,78.1441,427.264,2.99822,0.366841,317.146,-0.0624407,0.600027,0.157911,0.132278,0.00991787440566547,0.0240891113721663,0.0495551325188976,0.0406252564598052,0.00234124870137696,0.310644122490804
2020-06-25T08:00:00Z,OK,-11.2891,-13.3536222307319,49.1483,61.5021,1.53468,4.57292,4.53262,291.221,291.66,75.4648,507.131,2.98956,0.338923,313.885,-0.0672713,0.790108,0.151516,0.0871513,0.289590910326096,0.0241469759097646,0.0425931181250892,0.0352579264452218,-0.00454027639967271,0.30581910306322
2020-06-25T08:30:00Z,OK,-23.0173,-20.4036089743196,92.8535,109.87,2.39783,9.36932,9.92773,292.421,292.212,71.6117,632.505,2.61684,0.343786,326.689,-0.121765,0.969636,0.151318,0.237193,0.191907603237112,0.0241925155996069,0.0782807621827285,0.0540355376520665,0.0253577706571313,0.301212811072911
2020-06-25T09:00:00Z,OK,-21.8498,-28.2535650407022,142.425,146.071,2.77374,14.3005,12.9954,292.434,293.234,71.5119,635.258,2.08804,0.321807,341.934,-0.227714,0.81096,0.170643,0.451655,0.255151744965025,0.024278213151705,0.119507116819234,0.0942722809469152,0.041111213519943,0.319359273874639
2020-06-25T09:30:00Z,OK,-32.6868,-28.1190351255715,160.763,200.91,3.54224,15.3268,18.187,292.448,293.867,71.9889,625.137,2.60189,0.358975,334.145,-0.185171,1.05167,0.177027,0.559158,0.160577792115812,0.0243297877208907,0.13690263341128,0.111102346856686,-0.00263612457202982,0.33008598073208
2020-06-25T10:00:00Z,OK,-22.5294,-29.2777377937142,113.332,148.635,2.12258,9.89028,12.4508,293.206,294.326,70.5232,689.562,2.68294,0.388384,331.376,-0.103065,1.12745,0.171662,0.24655,0.118306541511922,0.0243679983416511,0.0955639092483028,0.097784052459617,-0.0160071977032925,0.324138585353092
2020-06-25T10:30:00Z,OK,-11.6869,-22.994493486106,92.9061,94.278,1.50957,7.15093,7.82099,294.068,294.442,68.4177,779.181,3.38651,0.43735,336.253,-0.0591644,1.48292,0.211795,0.16992,0.0894020281508905,0.0243772663441196,0.0773600274248919,0.0708486999194127,-0.00595101151291733,0.357102300683307
2020-06-25T11:00:00Z,OK,-18.3075,-24.0775351084214,133.811,141.554,2.46621,11.0367,11.6618,295.732,294.582,64.4478,970.964,3.3192,0.321607,345.221,-0.214263,1.43768,0.210164,0.379002,0.295083873890742,0.0243885933423045,0.111946325927251,0.0920768094623283,0.0120029136075757,0.354054311995594
2020-06-25T11:30:00Z,OK,-17.5143,-20.9005726657406,104.014,99.9736,1.75662,8.63217,9.36441,296.406,294.897,63.3197,1043.44,2.96923,0.325175,350.559,-0.161115,1.2413,0.219816,0.259343,0.106612221125451,0.0244147966969727,0.0893200923165899,0.0805604122667881,-0.00172178668490379,0.360998918810449
2020-06-25T12:00:00Z,OK,-17.2711,-20.2473605519846,199.006,137.339,2.41169,15.3573,15.4811,296.599,295.575,62.7382,1072.44,3.21069,0.431971,352.36,-0.131489,1.98652,0.262076,0.577287,0.199910127312414,0.0244714559015348,0.16501606963572,0.125783050303712,0.00688696526780772,0.397216084190849
